model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_1p15,0.3,wet,85,0,3735.984241012895,99.81813989879814,0.6490035575434894,333.4735354590649,13.946153846153846,25.3,0.00495889938182369
a3_1p15,0.3,wet,100,0,3744.7572989655755,99.628812023311,0.6269633673907749,338.63807090626426,8.038461538461538,26.93076923076923,0.006124615529874849
a3_1p15,0.5,dry,70,0,3769.366428344787,100.08204569822674,1.1525513955947755,338.8,35.7,8.238461538461538,0.042968976699033115
a3_1p15,0.5,dry,85,0,4100.743687545811,100.77730299005557,1.1752888013510197,411.39999999999964,13.461538461538462,14.315384615384616,0.003369784228738966
a3_1p15,0.5,dry,100,0,4203.11395715704,101.39902650195582,1.0995395005424182,472.97173007925574,5.838461538461538,7.6923076923076925,0.005428605979539123
a3_1p15,0.5,moderate,70,0,3591.1596764807637,99.43022026284349,0.9262277727375099,338.8,39.80769230769231,6.007692307692308,0.03540609994084095
a3_1p15,0.5,moderate,85,0,3772.5976417051643,101.27575091952474,1.1126535133739983,411.39999999999986,11.115384615384615,8.861538461538462,0.010738954177602116
a3_1p15,0.5,moderate,100,0,3772.9257115538758,101.46545700231506,1.0565605549425388,434.7389523738603,16.130769230769232,12.6,0.009233570209008985
a3_1p15,0.5,wet,70,0,3734.638237027426,99.49109202484817,1.050845252454898,323.0902659816304,21.915384615384614,24.392307692307693,0.0047801106601622215
a3_1p15,0.5,wet,85,0,3749.2295752203227,100.17202913858918,0.9575367304001623,328.8119905079614,13.284615384615385,26.23076923076923,0.004482260611472828
a3_1p15,0.5,wet,100,0,3752.9876359260297,99.84777913611912,0.9823118773496081,333.6863783354985,8.307692307692308,28.584615384615386,0.005597770612053349
a3_1p15,0.7,dry,70,0,3770.8902792142017,100.12250610855014,1.5027914650040821,338.79999999999995,35.792307692307695,7.3076923076923075,0.0430129392889548
a3_1p15,0.7,dry,85,0,4102.5721899310165,100.82223911699558,1.6132579680736707,411.39999999999986,13.930769230769231,12.515384615384615,0.003274343567859062
a3_1p15,0.7,dry,100,0,4204.791499534172,101.43949677368549,1.5136143662646457,472.3269386803042,5.969230769230769,6.969230769230769,0.005078351466668229
a3_1p15,0.7,moderate,70,0,3588.8641608192647,99.36666318145431,1.2797450463209543,338.7999999999998,39.7,6.469230769230769,0.03790407636685612
a3_1p15,0.7,moderate,85,0,3774.186607136055,101.3184068511883,1.5536914411297573,411.4000000000001,12.607692307692307,9.176923076923076,0.010888737119378567
a3_1p15,0.7,moderate,100,0,3773.4819898409933,101.4804170187421,1.4758936062758659,434.4777965026254,15.953846153846154,12.561538461538461,0.009214035083890645
a3_1p15,0.7,wet,70,0,3734.3876002307798,99.48441503847965,1.473073264674924,320.0578708762408,21.83076923076923,24.346153846153847,0.004531249657281514
a3_1p15,0.7,wet,85,0,3752.0070060563276,100.24623661963369,1.367804961810298,325.40316635286644,13.838461538461539,26.553846153846155,0.004534077879211303
