pool,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
A,0.7,wet,100,2,3722.7991351462597,99.04461774825451,1.6032121700630548,295.07026210628646,25.66923076923077,18.953846153846154,0.0052485777480595465
A,1.0,dry,70,0,3710.9681532571985,98.53148834406147,2.5207241977736303,338.8,61.23076923076923,3.5846153846153848,0.020535044859638977
A,1.0,dry,70,1,3704.3089923934867,98.35467814146027,2.444153874614167,338.7999999999999,65.22307692307692,0.823076923076923,0.034668007199095935
A,1.0,dry,70,2,3769.5992126788865,100.08822645374788,3.124134743998642,338.8,46.69230769230769,3.5923076923076924,0.009540896119361588
A,1.0,dry,85,0,4031.9513912798034,99.08670669523323,2.4714829727160095,411.4,43.52307692307692,1.0846153846153845,0.018702338718179383
A,1.0,dry,85,1,4043.64587123911,99.37410289454934,2.5651936185499498,411.3999999999999,43.184615384615384,1.6692307692307693,0.009041263485497143
A,1.0,dry,85,2,4088.441040821366,100.47496086604174,3.4463971733258667,411.4,23.607692307692307,4.7615384615384615,0.004398137939730465
A,1.0,dry,100,0,4188.75666638462,101.05266061172104,2.19083373921372,483.5348620754022,19.43846153846154,1.2461538461538462,0.007246782166852973
A,1.0,dry,100,1,4147.776034652308,100.06401357396567,2.502567979165144,459.02663069596656,31.015384615384615,2.5384615384615383,0.007289772885600846
A,1.0,dry,100,2,4154.952298254078,100.23713905915548,3.468962312013808,484.0,21.607692307692307,6.446153846153846,0.007831122049698866
A,1.0,moderate,70,0,3502.7880388906324,96.98343087385543,2.473707482180782,338.79999999999995,53.184615384615384,1.5307692307692307,0.026819798242058702
A,1.0,moderate,70,1,3600.953239817747,99.7013795115207,2.5015636754873207,338.8,52.07692307692308,0.46153846153846156,0.025777297464131897
A,1.0,moderate,70,2,3637.5905335109637,100.7157744451709,2.935033490625911,338.8,42.353846153846156,2.723076923076923,0.008430452690068636
A,1.0,moderate,85,0,3666.3285704326117,98.42294735688886,2.48353207401408,382.89927513324295,34.16923076923077,1.853846153846154,0.018291473671408615
A,1.0,moderate,85,1,3801.8257586299683,102.06038256346154,2.4809466476524156,405.37567861813767,28.4,4.815384615384615,0.007679237096424632
A,1.0,moderate,85,2,3795.3225276385433,101.88580269446656,3.293608248330294,411.4000000000001,12.953846153846154,9.615384615384615,0.008610050142398464
A,1.0,moderate,100,0,3790.902424625573,101.9489055371308,2.1350375292392876,404.4945206495432,18.976923076923075,2.7846153846153845,0.013828808524650845
A,1.0,moderate,100,1,3827.7746761270873,102.94051261750572,2.4037975175424564,407.1077310727193,25.2,5.515384615384615,0.005594052642758939
